fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_spitzer_50000, PWLR, 195.312, 175.646, 195.312, 0.015, 1.000, 1.112, 0.267, 0.394, 1.166, 65.250, 25269, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 163.454, 195.312, 0.014, 1.100, 1.195, 0.345, 0.478, 1.166, 63.554, 23466, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 157.516, 195.312, 0.013, 1.200, 1.240, 0.374, 0.517, 1.201, 62.888, 22605, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 147.018, 195.312, 0.012, 1.300, 1.328, 0.452, 0.600, 1.301, 61.581, 21063, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 141.118, 195.312, 0.012, 1.400, 1.384, 0.481, 0.637, 1.403, 61.062, 20206, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 132.561, 195.312, 0.012, 1.500, 1.473, 0.548, 0.707, 1.502, 60.165, 18963, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 125.968, 195.312, 0.011, 1.600, 1.550, 0.587, 0.754, 1.643, 59.597, 18016, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 118.896, 195.312, 0.012, 1.700, 1.643, 0.643, 0.816, 1.703, 58.919, 16980, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 111.947, 195.312, 0.010, 1.800, 1.745, 0.686, 0.865, 1.800, 58.408, 15972, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 106.108, 195.312, 0.010, 1.900, 1.841, 0.728, 0.914, 1.902, 57.928, 15129, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 99.797, 195.312, 0.009, 2.000, 1.957, 0.771, 0.964, 2.000, 57.466, 14211, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 94.218, 195.312, 0.009, 2.100, 2.073, 0.805, 1.006, 2.102, 57.095, 13408, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 88.060, 195.312, 0.009, 2.200, 2.218, 0.855, 1.062, 2.214, 56.626, 12522, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 82.738, 195.312, 0.009, 2.300, 2.361, 0.888, 1.104, 2.307, 56.292, 11751, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 77.727, 195.312, 0.009, 2.400, 2.513, 0.927, 1.148, 2.411, 55.949, 11031, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 73.352, 195.312, 0.008, 2.500, 2.663, 0.955, 1.185, 2.508, 55.676, 10398, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 68.647, 195.312, 0.007, 2.600, 2.845, 0.990, 1.227, 2.600, 55.370, 9715, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 64.744, 195.312, 0.008, 2.700, 3.017, 1.014, 1.259, 2.700, 55.147, 9151, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 60.414, 195.312, 0.007, 2.800, 3.233, 1.044, 1.296, 2.800, 54.898, 8539, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 57.144, 195.312, 0.007, 2.900, 3.418, 1.064, 1.325, 2.900, 54.708, 8073, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 53.604, 195.312, 0.006, 3.000, 3.644, 1.090, 1.357, 3.001, 54.497, 7564, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 50.611, 195.312, 0.006, 3.100, 3.859, 1.108, 1.382, 3.100, 54.339, 7132, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 47.225, 195.312, 0.006, 3.200, 4.136, 1.130, 1.411, 3.200, 54.160, 6645, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 44.643, 195.312, 0.006, 3.300, 4.375, 1.148, 1.437, 3.300, 54.003, 6276, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 41.902, 195.312, 0.005, 3.400, 4.661, 1.167, 1.462, 3.408, 53.851, 5880, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 39.369, 195.312, 0.007, 3.500, 4.961, 1.183, 1.484, 3.500, 53.718, 5518, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 37.243, 195.312, 0.005, 3.600, 5.244, 1.198, 1.504, 3.601, 53.603, 5214, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 35.438, 195.312, 0.005, 3.700, 5.511, 1.211, 1.524, 3.703, 53.492, 4954, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 33.843, 195.312, 0.005, 3.800, 5.771, 1.223, 1.541, 3.799, 53.394, 4726, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 31.854, 195.312, 0.005, 3.900, 6.131, 1.235, 1.559, 3.915, 53.293, 4452, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 30.369, 195.312, 0.005, 4.000, 6.431, 1.243, 1.574, 4.000, 53.211, 4239, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 28.915, 195.312, 0.005, 4.100, 6.755, 1.254, 1.589, 4.099, 53.126, 4033, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 27.631, 195.312, 0.004, 4.200, 7.069, 1.265, 1.604, 4.202, 53.043, 3850, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 26.268, 195.312, 0.005, 4.300, 7.435, 1.275, 1.618, 4.300, 52.969, 3655, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 25.198, 195.312, 0.004, 4.400, 7.751, 1.283, 1.632, 4.400, 52.895, 3505, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 24.085, 195.312, 0.004, 4.500, 8.109, 1.290, 1.645, 4.500, 52.828, 3346, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 23.487, 195.312, 0.004, 4.600, 8.316, 1.298, 1.657, 4.600, 52.764, 3262, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 22.711, 195.312, 0.004, 4.700, 8.600, 1.304, 1.666, 4.703, 52.717, 3153, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 22.164, 195.312, 0.004, 4.800, 8.812, 1.309, 1.673, 4.799, 52.679, 3075, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 21.459, 195.312, 0.004, 4.900, 9.102, 1.316, 1.683, 4.910, 52.626, 2976, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 20.968, 195.312, 0.004, 5.000, 9.315, 1.322, 1.694, 5.000, 52.571, 2905, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 20.371, 195.312, 0.004, 5.100, 9.588, 1.327, 1.703, 5.113, 52.527, 2821, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 19.836, 195.312, 0.004, 5.200, 9.846, 1.333, 1.713, 5.223, 52.474, 2746, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 19.438, 195.312, 0.004, 5.300, 10.048, 1.337, 1.719, 5.300, 52.442, 2689, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 19.075, 195.312, 0.004, 5.400, 10.239, 1.341, 1.729, 5.407, 52.396, 2638, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 18.598, 195.312, 0.004, 5.500, 10.502, 1.347, 1.736, 5.503, 52.359, 2574, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 18.294, 195.312, 0.007, 5.600, 10.676, 1.351, 1.744, 5.604, 52.317, 2530, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 17.900, 195.312, 0.004, 5.700, 10.911, 1.356, 1.754, 5.705, 52.267, 2476, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 17.642, 195.312, 0.004, 5.800, 11.071, 1.360, 1.762, 5.842, 52.230, 2440, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 17.397, 195.312, 0.004, 5.900, 11.226, 1.364, 1.768, 5.898, 52.201, 2404, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 17.229, 195.312, 0.004, 6.000, 11.337, 1.368, 1.773, 6.000, 52.173, 2382, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 17.023, 195.312, 0.004, 6.100, 11.473, 1.372, 1.782, 6.099, 52.131, 2353, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 16.784, 195.312, 0.004, 6.200, 11.637, 1.377, 1.792, 6.200, 52.081, 2320, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 16.652, 195.312, 0.004, 6.300, 11.729, 1.380, 1.799, 6.300, 52.049, 2301, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 16.430, 195.312, 0.005, 6.400, 11.888, 1.384, 1.805, 6.399, 52.018, 2269, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 16.274, 195.312, 0.004, 6.500, 12.001, 1.387, 1.812, 6.506, 51.985, 2248, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 16.087, 195.312, 0.004, 6.600, 12.141, 1.391, 1.820, 6.600, 51.950, 2221, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.952, 195.312, 0.004, 6.700, 12.244, 1.395, 1.828, 6.699, 51.912, 2202, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.849, 195.312, 0.004, 6.800, 12.324, 1.398, 1.834, 6.811, 51.882, 2185, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.750, 195.312, 0.004, 6.900, 12.401, 1.400, 1.839, 6.901, 51.860, 2172, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.630, 195.312, 0.004, 7.000, 12.496, 1.403, 1.845, 6.999, 51.830, 2155, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.447, 195.312, 0.007, 7.100, 12.644, 1.407, 1.853, 7.100, 51.793, 2130, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.321, 195.312, 0.004, 7.200, 12.748, 1.410, 1.858, 7.200, 51.767, 2113, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.226, 195.312, 0.004, 7.300, 12.828, 1.412, 1.864, 7.299, 51.739, 2100, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 15.116, 195.312, 0.004, 7.400, 12.921, 1.417, 1.873, 7.405, 51.700, 2083, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.967, 195.312, 0.004, 7.500, 13.050, 1.420, 1.880, 7.500, 51.665, 2062, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.870, 195.312, 0.004, 7.600, 13.135, 1.424, 1.889, 7.662, 51.624, 2049, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.723, 195.312, 0.004, 7.700, 13.266, 1.427, 1.897, 7.703, 51.588, 2029, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.598, 195.312, 0.004, 7.800, 13.380, 1.433, 1.908, 7.800, 51.539, 2013, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.505, 195.312, 0.004, 7.900, 13.465, 1.436, 1.914, 7.899, 51.510, 1999, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.404, 195.312, 0.004, 8.000, 13.559, 1.439, 1.919, 8.004, 51.486, 1986, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.338, 195.312, 0.004, 8.100, 13.622, 1.443, 1.928, 8.159, 51.447, 1975, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.254, 195.312, 0.004, 8.200, 13.702, 1.446, 1.936, 8.200, 51.413, 1963, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.183, 195.312, 0.004, 8.300, 13.771, 1.450, 1.944, 8.303, 51.374, 1954, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.150, 195.312, 0.004, 8.400, 13.803, 1.452, 1.951, 8.400, 51.345, 1950, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 14.021, 195.312, 0.004, 8.500, 13.930, 1.458, 1.961, 8.501, 51.299, 1932, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.979, 195.312, 0.004, 8.600, 13.972, 1.463, 1.972, 8.622, 51.253, 1926, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.876, 195.312, 0.004, 8.700, 14.076, 1.467, 1.980, 8.699, 51.215, 1912, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.876, 195.312, 0.004, 8.800, 14.076, 1.469, 1.986, 8.799, 51.188, 1912, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.798, 195.312, 0.004, 8.900, 14.155, 1.473, 1.994, 8.900, 51.155, 1902, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.666, 195.312, 0.004, 9.000, 14.292, 1.477, 2.004, 9.000, 51.111, 1884, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.575, 195.312, 0.004, 9.100, 14.387, 1.481, 2.011, 9.100, 51.080, 1870, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.524, 195.312, 0.004, 9.200, 14.441, 1.484, 2.017, 9.203, 51.054, 1863, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.456, 195.312, 0.004, 9.300, 14.515, 1.488, 2.028, 9.300, 51.008, 1854, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.372, 195.312, 0.004, 9.400, 14.606, 1.491, 2.037, 9.401, 50.970, 1842, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.322, 195.312, 0.004, 9.500, 14.661, 1.497, 2.052, 9.500, 50.907, 1836, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.291, 195.312, 0.004, 9.600, 14.695, 1.501, 2.060, 9.599, 50.872, 1831, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.246, 195.312, 0.004, 9.700, 14.745, 1.504, 2.068, 9.698, 50.839, 1825, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.146, 195.312, 0.005, 9.800, 14.858, 1.509, 2.077, 9.800, 50.800, 1810, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.043, 195.312, 0.004, 9.900, 14.975, 1.513, 2.088, 9.919, 50.753, 1797, 0, 0, 0, 0
obs_spitzer_50000, PWLR, 195.312, 13.011, 195.312, 0.004, 10.000, 15.012, 1.517, 2.099, 9.999, 50.710, 1792, 0, 0, 0, 0
obs_spitzer_50000, PWPR(0), 195.312, 189.080, 195.312, 13.088, 1.000, 1.033, 0.232, 0.363, 1.000, 65.954, 7926, 8, 12, 41, 7865
obs_spitzer_50000, PWPR(0), 195.312, 181.908, 195.312, 11.738, 1.100, 1.074, 0.281, 0.421, 1.100, 64.667, 7619, 8, 36, 69, 7506
obs_spitzer_50000, PWPR(0), 195.312, 175.780, 195.312, 39.994, 1.200, 1.111, 0.327, 0.476, 1.200, 63.600, 7358, 12, 36, 80, 7230
obs_spitzer_50000, PWPR(0), 195.312, 169.357, 195.312, 12.575, 1.300, 1.153, 0.376, 0.532, 1.300, 62.635, 7083, 9, 44, 96, 6934
obs_spitzer_50000, PWPR(0), 195.312, 162.683, 195.312, 13.425, 1.400, 1.201, 0.424, 0.588, 1.400, 61.758, 6798, 20, 48, 105, 6625
obs_spitzer_50000, PWPR(0), 195.312, 155.522, 195.312, 16.583, 1.500, 1.256, 0.470, 0.641, 1.500, 61.009, 6496, 25, 50, 141, 6280
obs_spitzer_50000, PWPR(0), 195.312, 148.776, 195.312, 11.622, 1.600, 1.313, 0.519, 0.697, 1.600, 60.285, 6212, 25, 72, 159, 5956
obs_spitzer_50000, PWPR(0), 195.312, 141.917, 195.312, 908.583, 1.700, 1.376, 0.569, 0.755, 1.700, 59.589, 5922, 36, 64, 186, 5636
obs_spitzer_50000, PWPR(0), 195.312, 135.287, 195.312, 9.043, 1.800, 1.444, 0.616, 0.808, 1.800, 59.001, 5650, 43, 87, 169, 5351
obs_spitzer_50000, PWPR(0), 195.312, 128.062, 195.312, 8.632, 1.900, 1.525, 0.664, 0.861, 1.900, 58.445, 5350, 60, 92, 175, 5023
obs_spitzer_50000, PWPR(0), 195.312, 121.633, 195.312, 7.585, 2.000, 1.606, 0.707, 0.912, 2.000, 57.952, 5078, 53, 95, 215, 4715
obs_spitzer_50000, PWPR(0), 195.312, 114.459, 195.312, 8.565, 2.100, 1.706, 0.755, 0.966, 2.100, 57.454, 4778, 55, 103, 233, 4387
obs_spitzer_50000, PWPR(0), 195.312, 107.923, 195.312, 8.267, 2.200, 1.810, 0.794, 1.011, 2.200, 57.053, 4505, 62, 95, 213, 4135
obs_spitzer_50000, PWPR(0), 195.312, 101.890, 195.312, 7.850, 2.300, 1.917, 0.837, 1.061, 2.300, 56.638, 4255, 59, 112, 238, 3846
obs_spitzer_50000, PWPR(0), 195.312, 94.815, 195.312, 6.132, 2.400, 2.060, 0.876, 1.107, 2.400, 56.264, 3964, 81, 115, 223, 3545
obs_spitzer_50000, PWPR(0), 195.312, 89.300, 195.312, 6.647, 2.500, 2.187, 0.913, 1.151, 2.500, 55.929, 3726, 62, 111, 214, 3339
obs_spitzer_50000, PWPR(0), 195.312, 83.816, 195.312, 5.813, 2.600, 2.330, 0.949, 1.193, 2.600, 55.614, 3491, 58, 109, 221, 3103
obs_spitzer_50000, PWPR(0), 195.312, 78.445, 195.312, 5.644, 2.700, 2.490, 0.983, 1.235, 2.700, 55.315, 3271, 71, 112, 195, 2893
obs_spitzer_50000, PWPR(0), 195.312, 73.758, 195.312, 5.317, 2.800, 2.648, 1.015, 1.272, 2.800, 55.059, 3066, 54, 93, 228, 2691
obs_spitzer_50000, PWPR(0), 195.312, 69.186, 195.312, 5.761, 2.900, 2.823, 1.038, 1.304, 2.900, 54.845, 2881, 66, 75, 216, 2524
obs_spitzer_50000, PWPR(0), 195.312, 64.720, 195.312, 4.591, 3.000, 3.018, 1.066, 1.337, 3.000, 54.625, 2694, 65, 83, 191, 2355
obs_spitzer_50000, PWPR(0), 195.312, 60.440, 195.312, 4.329, 3.100, 3.231, 1.090, 1.367, 3.100, 54.431, 2511, 62, 86, 178, 2185
obs_spitzer_50000, PWPR(0), 195.312, 57.423, 195.312, 4.222, 3.200, 3.401, 1.111, 1.396, 3.200, 54.251, 2384, 62, 77, 170, 2075
obs_spitzer_50000, PWPR(0), 195.312, 53.707, 195.312, 4.015, 3.300, 3.637, 1.133, 1.425, 3.300, 54.073, 2226, 49, 83, 155, 1939
obs_spitzer_50000, PWPR(0), 195.312, 50.934, 195.312, 3.869, 3.400, 3.835, 1.151, 1.448, 3.400, 53.936, 2107, 49, 66, 118, 1874
obs_spitzer_50000, PWPR(0), 195.312, 48.229, 195.312, 3.399, 3.500, 4.050, 1.167, 1.469, 3.500, 53.808, 1991, 38, 66, 106, 1781
obs_spitzer_50000, PWPR(0), 195.312, 45.885, 195.312, 3.269, 3.600, 4.257, 1.182, 1.490, 3.600, 53.686, 1891, 31, 61, 111, 1688
obs_spitzer_50000, PWPR(0), 195.312, 43.490, 195.312, 3.482, 3.700, 4.491, 1.196, 1.510, 3.700, 53.572, 1791, 38, 58, 113, 1582
obs_spitzer_50000, PWPR(0), 195.312, 41.249, 195.312, 2.918, 3.800, 4.735, 1.210, 1.529, 3.800, 53.459, 1692, 35, 34, 96, 1527
obs_spitzer_50000, PWPR(0), 195.312, 39.271, 195.312, 2.976, 3.900, 4.974, 1.228, 1.553, 3.899, 53.326, 1613, 37, 37, 102, 1437
obs_spitzer_50000, PWPR(0), 195.312, 37.375, 195.312, 2.961, 4.000, 5.226, 1.240, 1.570, 4.000, 53.232, 1532, 32, 40, 84, 1376
obs_spitzer_50000, PWPR(0), 195.312, 35.969, 195.312, 2.641, 4.100, 5.430, 1.254, 1.588, 4.100, 53.130, 1474, 23, 40, 97, 1314
obs_spitzer_50000, PWPR(0), 195.312, 34.590, 195.312, 2.750, 4.200, 5.647, 1.265, 1.604, 4.199, 53.047, 1419, 28, 44, 61, 1286
obs_spitzer_50000, PWPR(0), 195.312, 33.229, 195.312, 2.333, 4.300, 5.878, 1.271, 1.615, 4.300, 52.988, 1359, 20, 35, 63, 1241
obs_spitzer_50000, PWPR(0), 195.312, 32.215, 195.312, 2.518, 4.400, 6.063, 1.280, 1.629, 4.400, 52.909, 1315, 19, 36, 55, 1205
obs_spitzer_50000, PWPR(0), 195.312, 31.012, 195.312, 2.034, 4.500, 6.298, 1.287, 1.640, 4.500, 52.854, 1265, 20, 28, 55, 1162
obs_spitzer_50000, PWPR(0), 195.312, 30.216, 195.312, 2.275, 4.600, 6.464, 1.296, 1.654, 4.600, 52.780, 1230, 18, 20, 39, 1153
obs_spitzer_50000, PWPR(0), 195.312, 29.091, 195.312, 2.147, 4.700, 6.714, 1.308, 1.670, 4.700, 52.697, 1184, 14, 25, 46, 1099
obs_spitzer_50000, PWPR(0), 195.312, 28.233, 195.312, 2.019, 4.800, 6.918, 1.316, 1.681, 4.800, 52.640, 1148, 15, 20, 38, 1075
obs_spitzer_50000, PWPR(0), 195.312, 27.565, 195.312, 2.022, 4.900, 7.085, 1.322, 1.690, 4.900, 52.589, 1121, 14, 17, 39, 1051
obs_spitzer_50000, PWPR(0), 195.312, 26.684, 195.312, 1.832, 5.000, 7.320, 1.329, 1.702, 5.000, 52.530, 1084, 11, 15, 37, 1021
obs_spitzer_50000, PWPR(0), 195.312, 26.101, 195.312, 2.082, 5.100, 7.483, 1.333, 1.707, 5.100, 52.502, 1060, 11, 5, 32, 1012
obs_spitzer_50000, PWPR(0), 195.312, 25.452, 195.312, 2.067, 5.200, 7.674, 1.340, 1.719, 5.200, 52.443, 1034, 12, 17, 33, 972
obs_spitzer_50000, PWPR(0), 195.312, 24.991, 195.312, 2.033, 5.300, 7.815, 1.348, 1.733, 5.300, 52.376, 1016, 11, 21, 31, 953
obs_spitzer_50000, PWPR(0), 195.312, 24.330, 195.312, 1.840, 5.400, 8.028, 1.354, 1.741, 5.400, 52.332, 988, 9, 12, 25, 942
obs_spitzer_50000, PWPR(0), 195.312, 23.933, 195.312, 2.036, 5.500, 8.161, 1.363, 1.754, 5.500, 52.270, 971, 7, 7, 21, 936
obs_spitzer_50000, PWPR(0), 195.312, 23.551, 195.312, 1.816, 5.600, 8.293, 1.368, 1.763, 5.600, 52.225, 955, 6, 9, 17, 923
obs_spitzer_50000, PWPR(0), 195.312, 23.045, 195.312, 1.672, 5.700, 8.475, 1.374, 1.773, 5.700, 52.175, 935, 8, 7, 18, 902
obs_spitzer_50000, PWPR(0), 195.312, 22.849, 195.312, 1.517, 5.800, 8.548, 1.378, 1.779, 5.800, 52.144, 927, 5, 9, 19, 894
obs_spitzer_50000, PWPR(0), 195.312, 22.465, 195.312, 2.030, 5.900, 8.694, 1.384, 1.789, 5.900, 52.095, 910, 4, 8, 17, 881
obs_spitzer_50000, PWPR(0), 195.312, 22.197, 195.312, 1.776, 6.000, 8.799, 1.391, 1.802, 6.000, 52.037, 899, 2, 5, 13, 879
